GeneID	Lenght	#Reads	EC#	RPKM	Archaea	Eukaryota	Bacteria	Actinobacteria	Bacteroidetes	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Clostridiaceae	Eubacteriaceae	Lachnospiraceae	Oscillospiraceae	Ruminococcaceae
WP_034236880.1	612	3	0.0.0.0	45.2816108661	0.0	0.0	0.0	0.0	30.1877405774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0938702887	0.0
WP_016217623.1	1209	2	0.0.0.0	15.2811391509	0.0	0.0	0.0	0.0	7.64056957543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64056957543	0.0
WP_016314789.1	609	2	0.0.0.0	30.3364486591	0.0	0.0	0.0	0.0	0.0	0.0	15.1682243295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.1682243295	0.0
CVI72663.1	1035	2	1.17.1.8	17.8501422545	0.0	0.0	0.0	0.0	0.0	8.92507112724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.92507112724	0.0
EOS39558.1	1071	2	0.0.0.0	17.2501374728	0.0	0.0	0.0	0.0	8.62506873641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.62506873641	0.0
WP_055056598.1	1623	2	0.0.0.0	11.383177593	5.69158879648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.69158879648	0.0
CDC27354.1	177	2	0.0.0.0	104.377950471	0.0	0.0	0.0	0.0	52.1889752355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.1889752355	0.0
SCI25929.1	2100	3	2.7.7.8	13.1963551667	4.39878505557	0.0	0.0	0.0	4.39878505557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39878505557	0.0
WP_055247077.1	1434	2	2.4.1.21	12.883470874	0.0	0.0	0.0	0.0	6.44173543702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44173543702	0.0
SCJ58744.1	1110	2	1.3.1.108	16.6440515616	8.3220257808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3220257808	0.0
CDD07466.1	438	2	0.0.0.0	42.1801306698	0.0	0.0	0.0	0.0	21.0900653349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0900653349	0.0
ERI67310.1	1275	2	2.1.2.1	14.4901154772	7.24505773858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.24505773858	0.0
WP_016268018.1	1032	2	0.0.0.0	17.9020322029	0.0	8.95101610145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95101610145	0.0
gi|479162165|ref|NC_021017.1|:c3258418-3257156	1263	1	2.3.1.179	7.31389439168	0.0	7.31389439168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_050005277.1	1245	2	0.0.0.0	14.8392748863	7.41963744313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.41963744313	0.0
WP_005336498.1	1923	2	3.6.3.41	9.60733085459	0.0	0.0	0.0	0.0	4.8036654273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8036654273	0.0
WP_055154643.1	1485	2	2.7.1.5	12.441008238	0.0	0.0	0.0	0.0	6.22050411898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.22050411898	0.0
WP_016217678.1	513	2	0.0.0.0	36.0134448994	0.0	0.0	0.0	0.0	18.0067224497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0067224497	0.0
WP_065550716.1	1614	9	0.0.0.0	51.5099365243	28.6166314024	0.0	0.0	0.0	5.72332628048	11.446652561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72332628048	0.0
WP_005332898.1	1077	2	1.17.7.4	17.1540364284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5770182142	0.0	0.0	0.0	0.0	0.0	0.0	8.5770182142	0.0
WP_066645663.1	285	3	0.0.0.0	97.2363012283	32.4121004094	0.0	0.0	0.0	0.0	32.4121004094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.4121004094	0.0
WP_006439701.1	1833	2	1.8.1.19	10.0790492272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0790492272	0.0
WP_027434884.1	1830	2	0.0.0.0	10.0955722587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.04778612934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.04778612934	0.0
WP_021750706.1	207	2	0.0.0.0	89.2507112724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.2507112724	0.0
CDF10269.1	2082	2	2.7.7.8	8.87362979509	0.0	0.0	0.0	0.0	4.43681489755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43681489755	0.0
CUQ12118.1	1530	2	3.6.3.17	12.075096231	0.0	0.0	0.0	0.0	6.03754811549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.03754811549	0.0
SEG10437.1	2205	2	1.17.4.2	8.37863820108	0.0	4.18931910054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18931910054	0.0
WP_026900837.1	2691	2	4.1.1.83	6.86543932865	3.43271966432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43271966432	0.0
WP_008726468.1	390	2	0.0.0.0	47.3715313677	0.0	0.0	0.0	0.0	23.6857656838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6857656838	0.0
ODU57759.1	1086	3	2.6.1.52	25.5178138583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0118759055	0.0	0.0	0.0	0.0	0.0	0.0	8.50593795276	0.0
WP_051142827.1	1032	2	0.0.0.0	17.9020322029	0.0	0.0	0.0	0.0	8.95101610145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95101610145	0.0
WP_016213448.1	339	2	0.0.0.0	54.4982219274	27.2491109637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2491109637	0.0
WP_013281836.1	285	2	0.0.0.0	64.8242008189	32.4121004094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.4121004094	0.0
CDD48711.1	1311	3	0.0.0.0	21.138326354	0.0	0.0	0.0	0.0	14.0922175693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.04610878466	0.0
CUN60101.1	1539	2	3.6.3.17	12.0044816331	6.00224081656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00224081656	0.0
EMZ15027.1	456	2	0.0.0.0	40.5151255118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.2575627559	0.0	0.0	0.0	0.0	0.0	0.0	20.2575627559	0.0
WP_066575112.1	1152	2	1.21.4.2	16.0372371818	8.01861859088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01861859088	0.0
WP_064976146.1	543	2	1.2.7.3	34.023751811	0.0	17.0118759055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0118759055	0.0
WP_051158942.1	2025	2	0.0.0.0	9.12340604118	0.0	0.0	0.0	0.0	4.56170302059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56170302059	0.0
WP_016315693.1	2268	2	0.0.0.0	8.14589825105	0.0	0.0	0.0	0.0	0.0	0.0	4.07294912553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07294912553	0.0
WP_040655310.1	1188	2	2.7.7.27	15.5512602975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5512602975	0.0
WP_012992714.1	1026	2	1.2.1.59	18.0067224497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.00336122485	0.0	9.00336122485	0.0
SCI88110.1	429	2	0.0.0.0	43.065028516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.532514258	0.0	0.0	0.0	0.0	0.0	0.0	21.532514258	0.0
WP_051149137.1	702	2	3.1.26.4	26.3175174265	0.0	0.0	0.0	0.0	13.1587587132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1587587132	0.0
EMZ37554.1	165	2	0.0.0.0	111.969074142	55.9845370709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.9845370709	0.0
CDC05662.1	2079	3	3.6.5.n1	13.3296516835	0.0	0.0	0.0	0.0	0.0	0.0	4.44321722785	0.0	4.44321722785	0.0	0.0	0.0	0.0	0.0	0.0	4.44321722785	0.0
WP_026834525.1	912	2	2.3.1.19	20.2575627559	0.0	0.0	0.0	0.0	0.0	10.128781378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.128781378	0.0
WP_033139947.1	2118	2	3.6.5.n1	8.72280322634	0.0	0.0	0.0	0.0	4.36140161317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36140161317	0.0
XP_674508.1	240	2	2.7.7.49	76.9787384724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.4893692362	0.0	38.4893692362	0.0
WP_058963573.1	915	2	4.1.3.3	20.1911445174	0.0	0.0	0.0	0.0	10.0955722587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0955722587	0.0
WP_022046463.1	3528	2	1.2.7.1	5.23664887568	2.61832443784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61832443784	0.0
CDD37849.1	3135	3	6.1.1.5	8.83966374803	0.0	0.0	0.0	0.0	2.94655458268	0.0	0.0	2.94655458268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94655458268	0.0
WP_016304040.1	528	2	0.0.0.0	34.9903356693	0.0	0.0	0.0	0.0	17.4951678346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.4951678346	0.0
WP_016217299.1	2697	2	2.7.13.3	6.85016582625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42508291312	0.0	0.0	0.0	0.0	0.0	0.0	3.42508291312	0.0
WP_006428541.1	780	2	0.0.0.0	23.6857656838	0.0	0.0	0.0	0.0	11.8428828419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8428828419	0.0
WP_019207639.1	1335	2	1.4.1.2	13.8388743321	0.0	6.91943716606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91943716606	0.0
SCG87689.1	1623	2	0.0.0.0	11.383177593	5.69158879648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.69158879648	0.0
SCJ30799.1	1221	4	2.3.1.1	30.2619119302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6964339476	0.0	0.0	0.0	0.0	0.0	0.0	7.56547798255	0.0
WP_016286139.1	1047	2	0.0.0.0	17.6455560968	0.0	0.0	0.0	0.0	8.82277804842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82277804842	0.0
WP_029320409.1	1215	2	0.0.0.0	15.2056767353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.60283836765	0.0	0.0	0.0	0.0	0.0	0.0	7.60283836765	0.0
CBL41316.1	513	2	3.6.1.23	36.0134448994	0.0	0.0	0.0	0.0	18.0067224497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0067224497	0.0
gi|350268398|ref|NC_016048.1|:1821828-1822169	342	1	0.0.0.0	27.0100836745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0100836745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_066572457.1	1326	3	1.6.5.11	20.8992050151	0.0	0.0	0.0	0.0	13.9328033434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96640167171	0.0
WP_006444384.1	822	2	0.0.0.0	22.4755440795	0.0	0.0	0.0	0.0	11.2377720398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2377720398	0.0
WP_035403750.1	327	2	0.0.0.0	56.498156677	28.2490783385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2490783385	0.0
CCY26423.1	1665	2	6.3.4.3	11.0960343744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5480171872	0.0	0.0	0.0	0.0	0.0	0.0	5.5480171872	0.0
CDD06554.1	1278	3	1.21.4.2	21.6841516824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.4561011216	0.0	7.22805056079	0.0
SCJ17324.1	2004	2	2.7.11.1	9.2190105955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60950529775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60950529775	0.0
EOT22283.1	891	3	2.7.3.9	31.1025205949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7350137299	0.0	0.0	0.0	0.0	0.0	0.0	10.367506865	0.0
SDB08909.1	2418	2	6.1.1.20	7.64056957543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82028478771	0.0	0.0	0.0	0.0	0.0	0.0	3.82028478771	0.0
WP_018593195.1	1365	2	0.0.0.0	13.5347232479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.76736162395	0.0	0.0	0.0	0.0	0.0	0.0	6.76736162395	0.0
SDA38527.1	1488	2	4.2.3.1	12.4159255601	6.20796278003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20796278003	0.0
WP_041350836.1	1080	2	4.2.3.4	17.1063863272	8.5531931636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5531931636	0.0
CDE57616.1	1044	2	3.5.1.1	17.6962617178	0.0	8.8481308589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8481308589	0.0
WP_016224178.1	1290	27	0.0.0.0	193.341947791	0.0	0.0	0.0	0.0	179.020322029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16081288116	0.0
CCZ91306.1	366	2	0.0.0.0	50.4778612934	0.0	0.0	0.0	0.0	25.2389306467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2389306467	0.0
WP_069409867.1	927	2	0.0.0.0	19.9297704783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96488523915	0.0	0.0	0.0	0.0	0.0	0.0	9.96488523915	0.0
WP_033119463.1	504	2	0.0.0.0	36.6565421297	0.0	0.0	0.0	0.0	0.0	0.0	18.3282710649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3282710649	0.0
SCJ52926.1	984	2	3.6.3.27	18.7753020664	0.0	0.0	0.0	0.0	0.0	0.0	9.38765103322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38765103322	0.0
WP_054339085.1	552	2	0.0.0.0	33.4690167271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.4690167271	0.0
gi|152989753|ref|NC_009662.1|:248459-249658	1200	5	0.0.0.0	38.4893692362	0.0	7.69787384724	0.0	0.0	0.0	0.0	7.69787384724	0.0	0.0	0.0	0.0	0.0	0.0	23.0936215417	0.0	0.0	0.0
CDD13800.1	999	2	0.0.0.0	18.493390624	0.0	9.246695312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.246695312	0.0
CDB09082.1	318	2	3.4.22.40	58.0971611113	0.0	29.0485805556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0485805556	0.0
CDD48052.1	1626	2	0.0.0.0	11.3621754203	0.0	0.0	0.0	0.0	5.68108771014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68108771014	0.0
WP_005636520.1	1164	2	0.0.0.0	15.8719048397	0.0	7.93595241984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.93595241984	0.0
EDM99147.1	1491	3	6.1.1.15	18.5864157278	12.3909438185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.19547190925	0.0
WP_033117591.1	1089	2	0.0.0.0	16.9650112336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9650112336	0.0
WP_026657883.1	1089	2	0.0.0.0	16.9650112336	0.0	0.0	0.0	0.0	8.4825056168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4825056168	0.0
CDA06695.1	963	2	0.0.0.0	19.1847323296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59236616479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59236616479	0.0
WP_006007475.1	1932	2	0.0.0.0	9.56257620776	0.0	0.0	0.0	4.78128810388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78128810388	0.0
SDE92763.1	1674	2	6.3.4.3	11.0363782756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51818913781	0.0	0.0	0.0	0.0	0.0	0.0	5.51818913781	0.0
CDF41612.1	2589	2	3.6.1.3	7.13592013649	3.56796006825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56796006825	0.0
WP_023346512.1	831	2	0.0.0.0	22.2321266346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.1160633173	0.0	0.0	0.0	0.0	0.0	0.0	11.1160633173	0.0
WP_033126642.1	2286	2	2.7.6.5	8.08175731994	4.04087865997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04087865997	0.0
SDI95533.1	3564	2	1.2.7.1	5.18375343249	0.0	0.0	0.0	0.0	2.59187671624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59187671624	0.0
WP_055284226.1	612	2	3.4.21.88	30.1877405774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0938702887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0938702887	0.0
WP_016229928.1	957	2	1.1.1.29	19.3050127831	0.0	0.0	0.0	0.0	9.65250639153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.65250639153	0.0
SCH26396.1	1221	4	2.6.1.83	30.2619119302	7.56547798255	0.0	0.0	0.0	0.0	0.0	7.56547798255	0.0	7.56547798255	0.0	0.0	0.0	0.0	0.0	0.0	7.56547798255	0.0
CCX73145.1	672	2	2.7.6.5	27.4924065973	0.0	0.0	0.0	0.0	13.7462032986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7462032986	0.0
ESL15629.1	552	3	5.2.1.8	50.2035250907	16.7345083636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7345083636	0.0	0.0	0.0	0.0	0.0	0.0	16.7345083636	0.0
WP_022545467.1	1932	2	6.1.1.3	9.56257620776	0.0	4.78128810388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78128810388	0.0
WP_009251830.1	1347	2	0.0.0.0	13.7155881465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.85779407327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.85779407327	0.0
SCJ81966.1	1971	2	3.6.4.13	9.37336237107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68668118554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68668118554	0.0
WP_023347747.1	816	2	0.0.0.0	22.6408054331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.3204027165	0.0	0.0	0.0	0.0	0.0	0.0	11.3204027165	0.0
AAC72810.1	3843	2	2.7.7.49	4.80741536128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40370768064	0.0	2.40370768064	0.0
WP_023347444.1	321	2	0.0.0.0	57.5541969887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7770984944	0.0	0.0	0.0	0.0	0.0	0.0	28.7770984944	0.0
WP_016323684.1	1263	2	0.0.0.0	14.6277887834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6277887834	0.0
gi|407641178|ref|NC_018681.1|:2012487-2013077	591	8	3.4.21.92	125.041605641	62.5208028203	0.0	0.0	0.0	0.0	0.0	15.6302007051	0.0	15.6302007051	0.0	0.0	0.0	0.0	0.0	0.0	31.2604014101	0.0
CDD47818.1	3708	3	2.7.7.6	7.47366392936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98244261958	0.0	0.0	0.0	0.0	0.0	0.0	2.49122130979	0.0
SCJ29084.1	2058	2	0.0.0.0	8.9771123583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.48855617915	0.0	4.48855617915	0.0
WP_044936022.1	873	2	2.7.1.2	21.1625397862	0.0	0.0	0.0	0.0	10.5812698931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5812698931	0.0
WP_016320629.1	876	2	0.0.0.0	21.0900653349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0900653349	0.0
WP_016315436.1	750	2	0.0.0.0	24.6331963112	0.0	0.0	0.0	0.0	0.0	0.0	12.3165981556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3165981556	0.0
CDA20498.1	240	2	0.0.0.0	76.9787384724	0.0	0.0	0.0	0.0	0.0	0.0	38.4893692362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.4893692362	0.0
SCI92570.1	1077	2	1.17.7.4	17.1540364284	0.0	0.0	0.0	0.0	0.0	8.5770182142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5770182142	0.0
SCI68431.1	207	2	0.0.0.0	89.2507112724	0.0	0.0	0.0	0.0	44.6253556362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.6253556362	0.0
WP_039848352.1	1191	2	0.0.0.0	15.5120883572	0.0	7.75604417858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.75604417858	0.0
SDM77079.1	1539	2	5.4.2.12	12.0044816331	0.0	0.0	0.0	0.0	6.00224081656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00224081656	0.0
WP_021988112.1	933	2	1.1.1.37	19.8016047518	0.0	9.90080237588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.90080237588	0.0
CDE91265.1	567	2	0.0.0.0	32.5835930042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2917965021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2917965021	0.0
WP_004606395.1	3630	3	2.7.7.6	7.63425505512	2.54475168504	0.0	0.0	0.0	2.54475168504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54475168504	0.0
WP_007523969.1	1191	6	2.7.1.25	46.5362650715	0.0	7.75604417858	0.0	7.75604417858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2681325357	0.0	7.75604417858	0.0
WP_022744832.1	1266	3	1.21.4.2	21.8896886651	7.29656288838	0.0	0.0	0.0	0.0	0.0	0.0	7.29656288838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.29656288838	0.0
CCX52213.1	2598	2	0.0.0.0	7.11119985889	0.0	3.55559992944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55559992944	0.0
CCZ77039.1	2907	2	0.0.0.0	6.35531380577	0.0	3.17765690289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17765690289	0.0
WP_014079150.1	1011	2	0.0.0.0	18.2738845038	0.0	0.0	0.0	0.0	9.13694225192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13694225192	0.0
WP_021636229.1	1104	2	1.8.98.1	16.7345083636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.36725418179	0.0	0.0	0.0	0.0	0.0	0.0	8.36725418179	0.0
WP_010244902.1	375	2	0.0.0.0	49.2663926224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.6331963112	0.0	0.0	0.0	0.0	0.0	0.0	24.6331963112	0.0
WP_050623200.1	291	2	0.0.0.0	63.4876193587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.7438096794	0.0	0.0	0.0	0.0	0.0	0.0	31.7438096794	0.0
WP_008861622.1	2157	2	0.0.0.0	8.56508912072	0.0	4.28254456036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28254456036	0.0
WP_002592648.1	1221	2	0.0.0.0	15.1309559651	0.0	0.0	0.0	0.0	7.56547798255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.56547798255	0.0
WP_061438245.1	1353	2	3.4.13.18	13.6547651392	0.0	6.82738256962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.82738256962	0.0
CDD38353.1	129	2	1.21.4.2	143.216257623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.6081288116	0.0	0.0	0.0	0.0	0.0	0.0	71.6081288116	0.0
AII62442.1	1905	2	0.0.0.0	9.69810878393	0.0	4.84905439196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84905439196	0.0
